"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.content","Answer.sentiment","Approve","Reject"
"3J94SKDEKI88I8NM1QSYIPBC2QND5L","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3B837J3LDPF5B41VLP5S49XTUERSRP","A2OXXHGAM7B0Y","Approved","Tue Feb 06 11:00:58 PST 2018","Tue Feb 06 11:01:08 PST 2018","Fri Feb 09 11:01:08 PST 2018","Tue Feb 06 12:38:50 PST 2018","","","10","100% (7/7)","100% (7/7)","100% (7/7)","RT @CBSNews: Pres. Trump says Mike Pence will lead a panel investigating unsubstantiated claims of mass voter fraud https://t.co/IsSj0S5X5G_","Neutral"
"3J94SKDEKI88I8NM1QSYIPBC2QND5L","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3LRKMWOKB60L8W6O1RKZZUMO51BZ2M","A3699R3L9NVDWY","Approved","Tue Feb 06 11:02:29 PST 2018","Tue Feb 06 11:02:40 PST 2018","Fri Feb 09 11:02:40 PST 2018","Tue Feb 06 12:38:50 PST 2018","","","11","100% (8/8)","100% (8/8)","100% (8/8)","RT @CBSNews: Pres. Trump says Mike Pence will lead a panel investigating unsubstantiated claims of mass voter fraud https://t.co/IsSj0S5X5G_","Positive"
"3NKW03WTLMQWK06B2DLR8OVO52FQWJ","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3NC5L260MP5TAM4TNDOP3F99U1DOFT","A110KENBXU7SUJ","Approved","Tue Feb 06 11:01:58 PST 2018","Tue Feb 06 11:02:06 PST 2018","Fri Feb 09 11:02:06 PST 2018","Tue Feb 06 12:38:50 PST 2018","","","8","100% (9/9)","100% (9/9)","100% (9/9)","RT @thehill: Connecticut governor to cops: Don't follow Trump immigration orders https://t.co/Fnjq6MJR71 https://t.co/0JxAsJZwKC","Neutral"
"3NKW03WTLMQWK06B2DLR8OVO52FQWJ","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3VELCLL3GL28EUXSHBQERJW11Q41FK","A2NJTYYY37DNO","Approved","Tue Feb 06 11:02:12 PST 2018","Tue Feb 06 11:02:19 PST 2018","Fri Feb 09 11:02:19 PST 2018","Tue Feb 06 12:38:50 PST 2018","","","7","60% (75/125)","60% (75/125)","60% (75/125)","RT @thehill: Connecticut governor to cops: Don't follow Trump immigration orders https://t.co/Fnjq6MJR71 https://t.co/0JxAsJZwKC","Neutral"
"3NKW03WTLMQWK06B2DLR8OVO52FQWJ","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3Y5140Z9DYZV5DIK3L7PVCRRKY1PI2","AA9V4NE8SOA4I","Approved","Tue Feb 06 11:02:48 PST 2018","Tue Feb 06 11:06:48 PST 2018","Fri Feb 09 11:06:48 PST 2018","Tue Feb 06 12:38:50 PST 2018","","","240","100% (9/9)","100% (9/9)","100% (9/9)","RT @thehill: Connecticut governor to cops: Don't follow Trump immigration orders https://t.co/Fnjq6MJR71 https://t.co/0JxAsJZwKC","Negative"
"3JGHED38EDAQ3NWWLFU9TUZ9BKNY7S","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3AMW0RGHOELNJETB01KH0KN86XVPNI","A124E03UMDZAA9","Approved","Tue Feb 06 11:00:47 PST 2018","Tue Feb 06 11:01:25 PST 2018","Fri Feb 09 11:01:25 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","38","100% (15/15)","100% (15/15)","100% (15/15)","RT @TrueFactsStated: CNN has this wrong. Putin did not try to infiltrate the Trump campaign. They were welcomed in. Call it what it was: Qu___","Strongly Positive"
"3JGHED38EDAQ3NWWLFU9TUZ9BKNY7S","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3WAKVUDHUXZB8Y9K1G2METOHEZJ7UM","A1T79J0XQXDDGC","Approved","Tue Feb 06 11:03:21 PST 2018","Tue Feb 06 11:03:29 PST 2018","Fri Feb 09 11:03:29 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","8","100% (9/9)","100% (9/9)","100% (9/9)","RT @TrueFactsStated: CNN has this wrong. Putin did not try to infiltrate the Trump campaign. They were welcomed in. Call it what it was: Qu___","Negative"
"3JGHED38EDAQ3NWWLFU9TUZ9BKNY7S","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3Y4W8Q93L03R2MZUXJFDA70WEHUDV9","A2QLSHXNCHBRN4","Approved","Tue Feb 06 11:01:17 PST 2018","Tue Feb 06 11:01:40 PST 2018","Fri Feb 09 11:01:40 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","23","100% (8/8)","100% (8/8)","100% (8/8)","RT @TrueFactsStated: CNN has this wrong. Putin did not try to infiltrate the Trump campaign. They were welcomed in. Call it what it was: Qu___","Negative"
"3YO4AH2FPD33CA5Q96S61TMK4X10QS","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","338JKRMM27IOME1Y8K77551HLZMAHE","AMWIBULQ4S8K3","Approved","Tue Feb 06 11:00:40 PST 2018","Tue Feb 06 11:02:51 PST 2018","Fri Feb 09 11:02:51 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","131","100% (16/16)","100% (16/16)","100% (16/16)","RT @Thomas1774Paine: #FBI Russia Probe Failed To Find Evidence Against #Trump https://t.co/iOZhEkCRBx","Negative"
"3YO4AH2FPD33CA5Q96S61TMK4X10QS","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3EJPLAJKENZ9QXPPOTW2P730L6F6ZC","A3699R3L9NVDWY","Approved","Tue Feb 06 11:04:55 PST 2018","Tue Feb 06 11:05:06 PST 2018","Fri Feb 09 11:05:06 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","11","100% (8/8)","100% (8/8)","100% (8/8)","RT @Thomas1774Paine: #FBI Russia Probe Failed To Find Evidence Against #Trump https://t.co/iOZhEkCRBx","Negative"
"3YO4AH2FPD33CA5Q96S61TMK4X10QS","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3HHRAGRYX9OK9CDGKROXTJNYR3J9ON","A1T79J0XQXDDGC","Approved","Tue Feb 06 11:03:03 PST 2018","Tue Feb 06 11:03:08 PST 2018","Fri Feb 09 11:03:08 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","5","100% (9/9)","100% (9/9)","100% (9/9)","RT @Thomas1774Paine: #FBI Russia Probe Failed To Find Evidence Against #Trump https://t.co/iOZhEkCRBx","Neutral"
"3HJ1EVZS2O2Z53JN58ZP8HUW3VN3RR","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","34QN5IT0T0AZSQ2NDEG83MW59UL08Z","A2CJFO19NY4T5R","Approved","Tue Feb 06 11:03:19 PST 2018","Tue Feb 06 11:03:24 PST 2018","Fri Feb 09 11:03:24 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","5","100% (7/7)","100% (7/7)","100% (7/7)","RT @Khanoisseur: 2. Even if he leaves Trump, Mike Flyn should be fully investigated_including subpoenas on emails, financials_ @WSJ https:/_","Neutral"
"3HJ1EVZS2O2Z53JN58ZP8HUW3VN3RR","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3RUIQRXJBC774TBSWWBV6BAZWSULLE","A124E03UMDZAA9","Approved","Tue Feb 06 11:01:40 PST 2018","Tue Feb 06 11:01:50 PST 2018","Fri Feb 09 11:01:50 PST 2018","Tue Feb 06 12:38:51 PST 2018","","","10","100% (15/15)","100% (15/15)","100% (15/15)","RT @Khanoisseur: 2. Even if he leaves Trump, Mike Flyn should be fully investigated_including subpoenas on emails, financials_ @WSJ https:/_","Neutral"
"3HJ1EVZS2O2Z53JN58ZP8HUW3VN3RR","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3WYGZ5XF3XYJO0O0V5WV3XBFZMXSKW","A1T79J0XQXDDGC","Approved","Tue Feb 06 11:00:53 PST 2018","Tue Feb 06 11:00:57 PST 2018","Fri Feb 09 11:00:57 PST 2018","Tue Feb 06 12:38:52 PST 2018","","","4","100% (9/9)","100% (9/9)","100% (9/9)","RT @Khanoisseur: 2. Even if he leaves Trump, Mike Flyn should be fully investigated_including subpoenas on emails, financials_ @WSJ https:/_","Negative"
"3H5TOKO3D92R1G47DY1A7RV6L8564H","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","3018Q3ZVOJ91B8F14PJ1J93N88KARB","A1T79J0XQXDDGC","Submitted","Tue Feb 06 11:00:58 PST 2018","Tue Feb 06 11:01:12 PST 2018","Fri Feb 09 11:01:12 PST 2018","","","","14","100% (9/9)","100% (9/9)","100% (9/9)","RT @JordanUhl: Don't worry everyone. After Trump's exhausting week of cutting programs that help low-income Americans, he's taking his 6th_","Negative"
"3H5TOKO3D92R1G47DY1A7RV6L8564H","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","30BXRYBRP5GLTR419P3ZNUY8DIPWHB","A124E03UMDZAA9","Submitted","Tue Feb 06 11:01:50 PST 2018","Tue Feb 06 11:01:58 PST 2018","Fri Feb 09 11:01:58 PST 2018","","","","8","100% (15/15)","100% (15/15)","100% (15/15)","RT @JordanUhl: Don't worry everyone. After Trump's exhausting week of cutting programs that help low-income Americans, he's taking his 6th_","Positive"
"3H5TOKO3D92R1G47DY1A7RV6L8564H","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","35DR22AR5E3LOJ2S49AJLJB53FEX3Z","A110KENBXU7SUJ","Submitted","Tue Feb 06 11:05:22 PST 2018","Tue Feb 06 11:05:29 PST 2018","Fri Feb 09 11:05:29 PST 2018","","","","7","100% (9/9)","100% (9/9)","100% (9/9)","RT @JordanUhl: Don't worry everyone. After Trump's exhausting week of cutting programs that help low-income Americans, he's taking his 6th_","Negative"
"3OZ4VAIBEXY2JO2THDWMPL0OKYLVJN","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","39L1G8WVWRADYIHZXGPCQA74Y0Z13B","A2HG1N3BVQO6I","Submitted","Tue Feb 06 11:01:56 PST 2018","Tue Feb 06 11:02:09 PST 2018","Fri Feb 09 11:02:09 PST 2018","","","","13","100% (3/3)","100% (3/3)","100% (3/3)","RT @TeaPainUSA: Wouldn't it be a simpler investigation to search for Trump team members with ties to the United States? #trumprussia","Neutral"
"3OZ4VAIBEXY2JO2THDWMPL0OKYLVJN","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","3F6KKYWMNCKEUHQLVSTM0Q6JSESND2","AMWIBULQ4S8K3","Submitted","Tue Feb 06 11:01:11 PST 2018","Tue Feb 06 11:03:28 PST 2018","Fri Feb 09 11:03:28 PST 2018","","","","137","100% (16/16)","100% (16/16)","100% (16/16)","RT @TeaPainUSA: Wouldn't it be a simpler investigation to search for Trump team members with ties to the United States? #trumprussia","Neutral"
"3OZ4VAIBEXY2JO2THDWMPL0OKYLVJN","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:37 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:37 PST 2018","","","3TU5ZICBREKNGJ7MUCANISNNMYJ8Q5","A2QQY4S73JO639","Submitted","Tue Feb 06 11:03:56 PST 2018","Tue Feb 06 11:04:14 PST 2018","Fri Feb 09 11:04:14 PST 2018","","","","18","100% (6/6)","100% (6/6)","100% (6/6)","RT @TeaPainUSA: Wouldn't it be a simpler investigation to search for Trump team members with ties to the United States? #trumprussia","Negative"
"3UUSLRKAULMN5C15PJ7VG9P8TWID70","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","32EYX73OY1SLQHTZAU0SJAFHFBCRU4","AA9V4NE8SOA4I","Approved","Tue Feb 06 11:02:42 PST 2018","Tue Feb 06 11:06:41 PST 2018","Fri Feb 09 11:06:41 PST 2018","Tue Feb 06 12:38:52 PST 2018","","","239","100% (9/9)","100% (9/9)","100% (9/9)","RT @sarahkendzior: Some tweets from that guy the Trump admin is suddenly unfamiliar with during the month the campaign fell under FBI inves_","Negative"
"3UUSLRKAULMN5C15PJ7VG9P8TWID70","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3LRKMWOKB60L8W6O1RKZZUMO51C2ZQ","A115PR5C0O03UJ","Approved","Tue Feb 06 11:03:15 PST 2018","Tue Feb 06 11:03:23 PST 2018","Fri Feb 09 11:03:23 PST 2018","Tue Feb 06 12:38:52 PST 2018","","","8","100% (6/6)","100% (6/6)","100% (6/6)","RT @sarahkendzior: Some tweets from that guy the Trump admin is suddenly unfamiliar with during the month the campaign fell under FBI inves_","Negative"
"3UUSLRKAULMN5C15PJ7VG9P8TWID70","33JNTVT0Y5EN3Q8SYUECFVV5AXR3WD","Sentiment analysis","Analyze the sentiment of the provided content based on the given criteria","sentiment","$0.03","Tue Feb 06 10:59:39 PST 2018","3","BatchId:3104151;OriginalHitTemplateId:926051491;","3600","259200","Tue Feb 06 15:59:39 PST 2018","","","3TPWUS5F8AKUCJTLNXPYC31S0QKWC2","AMWIBULQ4S8K3","Approved","Tue Feb 06 11:01:42 PST 2018","Tue Feb 06 11:04:01 PST 2018","Fri Feb 09 11:04:01 PST 2018","Tue Feb 06 12:38:52 PST 2018","","","139","100% (16/16)","100% (16/16)","100% (16/16)","RT @sarahkendzior: Some tweets from that guy the Trump admin is suddenly unfamiliar with during the month the campaign fell under FBI inves_","Neutral"
