,download_url,html_url,name,path,text,targetSenator
30,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Dec2007Whitehouse39.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Dec2007Whitehouse39.txt,17Dec2007Whitehouse39.txt,raw/Whitehouse/17Dec2007Whitehouse39.txt,"SEN. WHITEHOUSE: SURVEILLANCE BILL MUST PROTECT AMERICANS' CIVIL LIBERTIES
  As Congress debates pivotal legislation updating the Foreign Intelligence Surveillance Act (FISA), U.S. Senator Sheldon Whitehouse (D-R.I.) urged the Senate to include strong protections for Americans' civil liberties. 
  Whitehouse, a member of both the Senate Intelligence and Judiciary Committees, is fighting to strengthen the bill's safeguards against executive overreaching. Concerned by significant flaws in the Protect America Act (S. 1927), Whitehouse has pushed to ensure the FISA court has an oversight role in cases where the administration eavesdrops on Americans traveling overseas, or when innocent Americans' conversations are intercepted incidentally.
  ""I urge my colleagues to remember that the issue we are grappling with is a simple one: on what terms will we allow this administration to spy on Americans?"" Whitehouse said today. ""Unless we really believe that when Americans leave our country, we leave our civil liberties behind; unless we really believe that this government should have unfettered power to eavesdrop on conversations of families vacationing in Europe or soldiers serving in Iraq; then the authority to spy on Americans abroad cannot be left under the exclusive control of this administration."" 
  In a Senate floor speech earlier this month, Whitehouse sharply criticized several legal theories propounded by the Office of Legal Counsel, within the Department of Justice, in secret legal memos related to surveillance. The theories suggested, among other things, that the Bush administration did not have to issue a new executive order if it chose to depart from the terms of a previous executive order.
  Because the only current restriction on wiretapping of Americans abroad is contained in an executive order, Whitehouse stressed the need for a new FISA law that included stronger protections for Americans overseas.
  The text of Whitehouse's remarks, as prepared for delivery, is below.
  Floor Statement of Senator Sheldon Whitehouse, as prepared for delivery
  On Foreign Intelligence Surveillance
  December 17, 2007
  Just recently, the Attorney General of the United States published an opinion piece in the Los Angeles Times on our ongoing work to improve the Foreign Intelligence Surveillance Act (FISA). This follows closely on a similar opinion piece by Director of National Intelligence Mike McConnell in the New York Times. I ask unanimous consent that each of these be entered into the Record.
  Both go on at some length about the importance of new legislation on foreign surveillance activities. They devote paragraph after paragraph to this. But the two leaders of America's law enforcement and intelligence communities completely ignore - never once mention - the issue that is actually in dispute here: on what terms will we allow this administration to spy on Americans?
  The heart of our debate today is the question of spying on Americans, 1. when they are outside the country, or 2. when they are incidentally intercepted by surveillance targeted at someone else. 
  This - wiretapping of Americans - has been the entire subject of our work on surveillance - and Judge Mukasey and Admiral McConnell never once even mention the topic.
  There are really only two possibilities here, and each is regrettable. One is that these two gentlemen simply don't know what is going on. That seems unlikely, because Director McConnell at least has participated in hearings on the subject, where we've discussed in detail our concerns about wiretapping Americans, and members of my staff are working through the details of the issue on a nearly daily basis with lawyers from the Office of the Director of National Intelligence and the Department of Justice. 
  So that leaves only one alternative: that these two gentlemen do know what is going on, and just choose to talk past the real issue; ignore its very existence. That is a shame, and I hope it is not the early propaganda phase of a Bush Administration effort to replicate the August stampede that got us into this pickle.
  Since they haven't mentioned it, here's the problem.
  The Protect America Act, passed in the August stampede, contains no statutory limitation on this administration's ability to spy on Americans traveling abroad whenever it wants, for whatever purpose. 
  The only limitation that now exists on that power is Executive Order 12333, which says that the administration will not wiretap Americans overseas unless the Attorney General determines that that person is an agent of a foreign power. 
  The problem, as I noted in a speech in this Chamber recently, is the following proposition, contained in a secret Bush Administration Office of Legal Counsel memo related to surveillance activities:
  ""An executive order cannot limit a President. There is no constitutional requirement for a President to issue a new executive order whenever he wishes to depart from the terms of a previous executive order. Rather than violate an executive order, the President has instead modified or waived it.""
  In other words, the only thing standing between Americans traveling overseas and a government wiretap is an executive order that this President believes he is under no obligation to obey, and may secretly disregard. 
  For months, as we have worked to repair the flawed bill of August, the question of spying on Americans has been the issue of concern. 
  I and my staff, and many of my colleagues and their staffs, have been working diligently and in good faith to solve this problem. 
  What I have seen has been a thoughtful exchange by well-intentioned people who are committed to keeping America safe without trampling on the rights of Americans. We have talked not only with one another, on both sides of the aisle, but with people in this administration - including the staff attorneys at the DOJ and DNI. We have worked almost all the way toward making sure that Americans who are incidentally intercepted enjoy meaningful ""minimization"" protections. We have worked I think all the way toward making sure that a court order is required to wiretap an American who happens to be overseas. 
  For both Director of National Intelligence McConnell and Attorney General Mukasey to write op-eds as if the issue of spying on Americans abroad has no role in this debate, when it has been the key and central issue in this debate, is disappointing. How big does the elephant have to be before they acknowledge it's in the room?
  Ignoring this problem may serve the Bush/Cheney interest in unaccountable executive power. But it does not protect Americans' privacy, and it does not make America safer.
  I urge my colleagues to remember that the issue we are grappling with is a simple one: on what terms will we allow this administration to spy on Americans? It is a question with real implications for our democracy, our civil liberties, and ultimately, the security of this nation.
  Unless we really believe that when Americans leave our country, we leave our civil liberties behind; unless we really believe that this government should have unfettered power to eavesdrop on conversations of families vacationing in Europe or soldiers serving in Iraq; then the authority to spy on Americans abroad cannot be left under the exclusive control of this administration. It is a matter that must be solved in the legislation Congress passes dealing with foreign intelligence.
  That is why we have been working on this question so hard.
  This is a serious question - I wish the two gentlemen leading the key departments of government involved had recognized that it exists - and I urge my colleagues to insist on the protections we have worked so hard for, that protect Americans from surveillance, as we go forward on this legislation.
  We have come a long way. Chairman Rockefeller is owed our gratitude, and Chairman Leahy. I appreciate the efforts of the distinguished ranking members, Senators Kit Bond and Arlen Specter. 
  We are on the verge of an historic moment. Let us not let this moment slip away.
  I yield the floor.
 
 ",Whitehouse
31,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Dec2007Whitehouse40.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Dec2007Whitehouse40.txt,17Dec2007Whitehouse40.txt,raw/Whitehouse/17Dec2007Whitehouse40.txt,"SEN. WHITEHOUSE, 18 SENATORS URGE ATTORNEY GENERAL TO REVIEW E-PRESCRIBING FOR CONTROLLED SUBSTANCES
  After a Senate hearing made clear that new federal regulations allowing electronic prescribing for controlled substances are badly-needed and long-overdue, 18 senators joined U.S. Senator Sheldon Whitehouse (D-RI) in calling on Attorney General Michael Mukasey to review the issue and urged the Drug Enforcement Administration to issue new rules promptly. 
  ""DEA regulations permitting [electronic prescribing for controlled substances, or EPCS] have been delayed for years, inhibiting wider uptake of e-prescribing, and postponing the realization of this technology's benefits,"" the senators wrote today. ""It is our belief that both the health care and law enforcement communities would benefit greatly from a secure EPCS system, and that technological solutions are at hand. We urge your prompt attention to this matter, and request that DEA issue regulations for EPCS as quickly as possible.""
  Studies show that widespread e-prescribing, used today in about 18 percent of doctors' practices, could save $20 billion annually, as patients would experience fewer adverse drug events (ADEs) and would be more likely to adhere to a medication regimen. The Center for Information Technology Leadership (CITL) found that a national e-prescribing system could prevent 2.1 million ADEs - 130,000 of which are life-threatening - and 190,000 hospitalizations per year.
  In a hearing before the Senate Judiciary Committee two weeks ago, Whitehouse pressed DEA Deputy Assistant Administrator Joseph T. Rannazzisi, of the Office of Diversion Control, on DEA's timeframe to revise federal rules governing dispensation of controlled substances, such as pain medications, antidepressants and some drugs used to treat asthma in children. Current regulations require that doctors write paper prescriptions for these pharmaceuticals, with the result that that most doctors resort to writing all their prescriptions by hand rather than maintain a paper system for controlled substances and an electronic system for non-controlled substances. 
  Under questioning from Whitehouse, Rannazzisi agreed to provide the committee, within two months, with information on the timing of the rulemaking process for e-prescribing of controlled substances, including the announcement of proposed rulemaking. 
  ""You've seen intense bipartisan concern about this. This is not an issue where we're going to go away,"" Whitehouse told Rannazzisi. ""I think it's important that the different elements of the administration be willing to look beyond their own brief and consider more broadly the cost-benefit to the country of getting past this, and move with according dispatch.""
  Also signing the letter were Senators Sherrod Brown (D-OH), Richard Burr (R-NC), Maria Cantwell (D-WA), Tom Coburn (R-OK), Susan Collins (R-ME), Dick Durbin (D-IL), Lindsey Graham (R-SC), Edward Kennedy (D-MA), John Kerry (D-MA), Herb Kohl (D-WI), Tim Johnson (D-SD), Barack Obama (D-IL), Bob Menendez (D-NJ), Jack Reed (D-RI), Arlen Specter (R-PA), Debbie Stabenow (D-MI), John Thune (R-SD), and Ron Wyden (D-OR).
 
 ",Whitehouse
32,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Feb2007Whitehouse147.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Feb2007Whitehouse147.txt,17Feb2007Whitehouse147.txt,raw/Whitehouse/17Feb2007Whitehouse147.txt,"SEN. WHITEHOUSE ISSUES STATEMENT ON SENATE VOTE ON IRAQ ESCALATION
  Sen. Sheldon Whitehouse (D-RI) released the following statement following today's Senate vote:  
   ""I'm proud that the Democratic leadership brought up this critical vote today. Importantly, the outcome was 56 seeking to vote against the President's escalation of troop levels in Iraq, to 34 seeking to block that vote. 56 to 34 is a strong message. 
   ""Yesterday, I spoke again on the Senate floor, and read from a few of the thousands of messages I have received from Rhode Islanders calling on us to bring our troops home. It's troublingly clear the President isn't listening, but the Democrats in the Senate are. We will keep pressure on this administration to change course in Iraq. 
   ""If the President does not offer the new direction Americans demand, we will.""
 
 ",Whitehouse
33,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Jan2007Whitehouse160.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Jan2007Whitehouse160.txt,17Jan2007Whitehouse160.txt,raw/Whitehouse/17Jan2007Whitehouse160.txt,"SENS. REED, WHITEHOUSE CALL FOR 80 PERCENT CUT TO GLOBAL WARMING POLLUTANTS BY 2050
  In an effort to slow and reverse the devastating effects of global climate change, Sens. Jack Reed (D-RI) and Sheldon Whitehouse (D-RI) joined with Sens. Bernie Sanders (I-VT), Barbara Boxer (D-CA), and several of their colleagues in introducing The Global Warming Pollution Reduction Act. The bill calls for an 80% reduction - compared to 1990 levels - in global warming pollutants by 2050 and offers the most progressive and comprehensive solution to reduce greenhouse gasses across the nation. 
   ""Climate change is one of the defining issues of our time, and the United States must provide meaningful action to address this problem. Climate change affects our environment, economy, and security. We must take steps at the local, state, and national levels to slow, stop, and reverse global warming emissions. It is time for the federal government to step up in this fight, and that is what this legislation seeks to do,"" said Reed, who cosponsored a similar bill with Senator Jim Jeffords (I-VT), last year.  
   ""Global warming is a serious and pressing issue that can no longer be ignored. We can already see climate change at work in warmer winters, rising sea levels, and flowers in bloom in January,"" said Whitehouse, a member of the Senate Environment and Public Works Committee. ""This bill will tackle global warming at its source, reducing airborne pollutants and greenhouse gasses to slow the potentially disastrous effects of higher temperatures across the world."" 
   This legislation sets out a roadmap of targets, requirements, and incentives that EPA will use to reduce U.S. emissions and help stabilize global atmospheric concentrations of greenhouse gases. Specifically, the act sets a goal of achieving a reduction in U.S. greenhouse gas emissions that will help stabilize global concentrations below 450 parts per million--a critical level as recognized by leading climate scientists. To achieve this goal, the United States must reduce its emissions to 1990 levels by 2020 and make additional reductions between 2020 and 2050. The bill includes a combination of economy wide reduction targets, mandatory measures, and incentives for the development and diffusion of cleaner technologies to achieve these goals. 
   ""Global climate change is a major concern for Rhode Island. It affects our coastal communities, drinking water, energy supply, economy, and public health,"" said Reed. ""Tourism is a very important part of Rhode Island's economy and global warming brings stronger storms that can wash away beaches, roads, and homes. Our efforts to reverse these trends will not come without cost, but we simply can not afford the price of inaction."" 
   ""From Rhode Island's Narragansett Bay to ecosystems and communities all over the world, global warming is a serious threat that demands immediate and urgent action,"" said Whitehouse. ""This measure will put the United States in a position of real global leadership in reducing greenhouse gas emissions, and I'm proud to support it."" 
   Global warming is leading to increased energy and water demands, and contributing to stronger storms throughout the area. The rising ocean temperatures also bring diseases that affect oysters, scallops and quahogs. The U.S. Environmental Protection Agency (EPA) has warned that the ocean around Rhode Island could rise as much as 12 inches in the next 50 years. 
   Reed also noted that evidence shows that in Providence, the average temperature in the summer has increased 3.3 degrees over the last century. Higher temperatures allow insects that carry disease, such as mosquitoes and ticks, to show up in new areas, cover a wider range, and have longer periods of time when they are active. Rhode Island has the second-highest incident of Lyme disease in the nation. 
   The legislation is supported by such national groups as The Earth Day Network, Earthjustice, Environmental Defense, Environmental & Energy Study Institute, Friends of the Earth, Greenpeace, League of Conservation Voters, National Audubon Society, National Environmental Trust, National Wildlife Federation, Natural Resources Defense Council, Physicians for Social Responsibility, Public Citizen, Sierra Club, Union of Concerned Scientists, and U.S. PIRG.
 
 ",Whitehouse
34,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Jan2008Whitehouse34.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Jan2008Whitehouse34.txt,17Jan2008Whitehouse34.txt,raw/Whitehouse/17Jan2008Whitehouse34.txt,"AT CRANSTON VFW POST, SEN. WHITEHOUSE SHARES STRONG SUPPORT FOR VETERANS
  As he prepares to return to Washington for the start of a new session of Congress, U.S. Senator Sheldon Whitehouse (D-R.I.) met with Rhode Island veterans to discuss both progress made last year and the work still to be done, particularly to support service members returning from combat in Iraq and Afghanistan.
   ""We have only begun to repay America's veterans the debt we owe them,"" Whitehouse said. ""I was proud to stand with Jack Reed to support more funding for health care, for research into post-traumatic stress disorder and traumatic brain injury, and for much-needed repairs to an overburdened claims processing system. We will keep fighting to honor the service, and sacrifice, of our veterans."" 
   At a lunch discussion at the Nelson-Mack-Narragansett VFW Post in Cranston today, Whitehouse shared news on Congress's work on veterans' issues, and heard from local veterans about their concerns in the coming year.
   A vocal supporter of veterans during his first year in the Senate, Whitehouse said in a speech on the Senate floor in March: ""When we ask ordinary men and women to do the extraordinary, and stand up and serve in harm's way, we know we can never fully repay what they and their families have given us. But we can surely pledge to them that we will give them what they need in the field, and that when their service has ended, we will care for them adequately.""
   Congress Made Significant Progress on Veterans' Priorities in 2007
   $6.6 Billion Increase for Veterans' Programs: Fiscal Year 2008 appropriations legislation (P.L. 110-161) passed by Congress and signed into law in December included a significant funding increase for veterans' initiatives - $6.6 billion more than in Fiscal Year 2007 and $3.7 more than President Bush requested. The appropriations bill funds nearly 100 percent of the Independent Budget, an annual funding proposal authored by AMVETS, Disabled American Veterans, the Veterans of Foreign Wars, and Paralyzed Veterans of America.
   More Support for Veterans' Health Care: The FY08 appropriations bill fully funds veterans' medical care, VA hospitals, and medical research; and allows the VA to increase funding for combat-related injuries such as Post-Traumatic Stress Disorder (PTSD) and Traumatic Brain Injury (TBI), signal wounds of the Iraq war. Whitehouse cosponsored the Dignified Treatment of Wounded Warriors Act, which requires a comprehensive policy to provide for the care of service members with serious injuries or illnesses; improve the diagnosis, treatment, and rehabilitation of service members with TBI and PTSD; and address deficiencies that contributed to the crisis at Walter Reed Army Medical Center. The Wounded Warriors Act passed as an amendment to the FY08 Defense Department spending authorization bill (H.R. 1585).
   Investigating Administrative Separations Based on Personality Disorder Diagnosis: H.R. 1585 also included another Whitehouse-supported measure to require a report by the Secretary of Defense on all cases in which active-duty or Reserve members who had served in Iraq or Afghanistan received an administrative separation from the Armed Forces on the basis of a personality disorder (S. 1817).
   Lifting Prohibitions on Concurrent Receipt: H.R. 1585, which authorized Defense Department spending for 2008, permitted concurrent receipt as of December 31, 2004 for veterans rated 100% disabled. The bill also provided for payment of special compensation, equal to the amount of retired pay forfeited because of the prohibition against concurrent receipt, for service members medically retired for a combat-related disability. While President Bush has vetoed the National Defense Authorization Act over an issue unrelated to veterans, it is expected that the administration will work with Congress to resolve the matter in coming weeks.
   Addressing the ""Widow's Tax:"" H.R. 1585 also took steps to address the ""widow's tax,"" authorizing a monthly allowance for surviving or former spouses of deceased service members whose DOD Survivor Benefit Plan is offset as a result of their VA Dependency and Indemnity Compensation.
   Preventing Suicide by Veterans: Whitehouse cosponsored legislation to strengthen veterans' suicide prevention initiatives, the Joshua Omvig Suicide Prevention Act (S.479), which was signed into law in November.
   Whitehouse acknowledged that much remained to be done to address the needs of veterans and their families, especially those returning from war in Iraq and Afghanistan. He is a cosponsor of the Post-9/11 Veterans Educational Assistance Act of 2007 (S.22), legislation introduced by Senator Jim Webb (D-Va.) that would give new veterans the same educational benefits as were provided after World War II. These benefits would include tuition, room and board, and a stipend for living expenses.
 
 ",Whitehouse
35,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Mar2007Whitehouse135.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Mar2007Whitehouse135.txt,17Mar2007Whitehouse135.txt,raw/Whitehouse/17Mar2007Whitehouse135.txt,"SEN. WHITEHOUSE TRAVELS TO IRAQ ON SENATE FACT-FINDING MISSION
  Sen. Sheldon Whitehouse (D-R.I.) is in Iraq this weekend to assess the situation on the ground there as part of an official congressional delegation visit.  
   Whitehouse and his colleagues will participate in meetings with soldiers, military leaders, and Iraqi officials. During their return trip, the group plans to visit the Landstuhl Regional Medical Center, where soldiers who have been injured in Iraq and Afghanistan receive treatment. The facility is located near Ramstein Air Base in Germany. 
   ""I wanted to come to Iraq to express my gratitude to our men and women in uniform, especially those from Rhode Island, for their courageous service, and to hear directly from them and their leaders, as well as Iraqi officials, about the challenges and dangers they face,"" Whitehouse said. ""For the past two years, Rhode Islanders have told me we need to bring our troops home from Iraq, and I hope to learn more on this trip about steps we can take to effect a rapid and responsible redeployment."" 
   U.S. Senator John Sununu (R-N.H.) is leading the trip, with Senators Lisa Murkowski (R-Alaska) and Amy Klobuchar (D-Minn.) also participating.
 
 ",Whitehouse
36,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17May2007Whitehouse108.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17May2007Whitehouse108.txt,17May2007Whitehouse108.txt,raw/Whitehouse/17May2007Whitehouse108.txt,"CONGRESS PASSES SEN. WHITEHOUSE HEALTH IT MEASURE IN 2008 BUDGET BLUEPRINT
  As the nation recognizes National Health IT Week 2007, Congress today approved a fiscal 2008 budget resolution that included a measure proposed by U.S. Senators Sheldon Whitehouse (D-R.I.) and Debbie Stabenow (D-Mich.) to support health information technology and accepted best practices in clinical settings. 
   ""Health information technology is a crucial piece of the health care puzzle,"" said Whitehouse. ""I am encouraged - and proud - that this budget will provide this critical support for the adoption of modern health information technology and accepted best practices in clinical settings."" 
   Whitehouse, a member of the Senate Budget Committee, joined Stabenow during the committee's consideration of the budget in March to introduce a deficit-neutral reserve fund to provide incentives for the adoption of health information technology within the medical community, and payments based on adherence to clinical protocols identified as best practices. 
   The reserve fund will allow the chairman of the Budget Committee to adjust funding levels within Congress's overall budget to allow for increased spending on health IT and best practices, so long as that spending does not increase the deficit. The Budget Committee approved the amendment unanimously. 
   Up to 100,000 lives are lost in the United States each year due to avoidable medical errors. Electronic medical records can reduce mistakes such as adverse drug events by automating and standardizing procedures; improving the coordination of chronic care and bio-surveillance; and making hospitals and physicians' offices more efficient. 
   Currently, only 25 percent of hospitals and 20 percent of physician offices utilize electronic medical records. The RAND Corporation has estimated that widespread implementation of effective electronic medical record systems could save $81 billion or more annually. 
   Whitehouse is a cosponsor of a Senate resolution, passed Tuesday by unanimous consent, recognizing the value of information technology in health care and officially designating the week beginning May 14, 2007 as National Health Information Technology Week (S. Res. 202). The week provides a forum for public and private organizations who support health information technology to gather, share ideas, and communicate with members of Congress in an effort to raise awareness about the importance of health IT.
 
 ",Whitehouse
37,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/17Oct2007Whitehouse58.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/17Oct2007Whitehouse58.txt,17Oct2007Whitehouse58.txt,raw/Whitehouse/17Oct2007Whitehouse58.txt,"SEN. WHITEHOUSE SPONSORS GLOBAL WARMING BILL AIMED AT WILDLIFE PROTECTION
  Calling global warming the single greatest threat to the world's natural environment, U.S. Senator Sheldon Whitehouse (D-R.I.) today announced new legislation calling for a national strategy to address the threat of climate change to America's wildlife. 
   A member of the Senate Committee on the Environment and Public Works (EPW), Whitehouse said that global warming has already begun to have a severe and lasting impact on wildlife populations and marine ecosystems in Rhode Island and around the world. Senator Barbara Boxer (D-Calif.), chair of the EPW Committee, will be an original cosponsor of the bill.
   ""As the waters of Narragansett Bay grow warmer, cold-water fish species with high commercial value, like winter flounder, have been replaced by warmer-water species, like scup, whose value to our fishermen is lower,"" Whitehouse said. ""Melting sea ice in Greenland is pushing polar bears closer to inhabited villages in search of food. As we work to mitigate the causes of global warming, we must also take urgent action to address its effects on wildlife, oceans, and other natural systems on which we all depend.""
   The Global Warming Wildlife Survival Act will:
   * Set New National Strategies to Address Climate Change's Impact on Wildlife and Oceans. The bill would direct the federal government to develop coordinated national strategies to identify, monitor, and protect or restore wildlife populations and habitats that are likely to be harmed by global warming; and to protect, maintain, and restore coastal and marine ecosystems to help them better withstand ocean acidification, sea level rise, and other stresses related to climate change.
   * Create Advisory Panels to Share Scientific Research and Advice. The bill would create Advisory Boards, with members appointed by the President of the National Academy of Sciences, and a new National Global Warming and Wildlife Science Center within the U.S. Geological Survey, to conduct research and provide scientific and technical advice on strategies to help wildlife, oceans, and coastal ecosystems adapt to global warming. A special panel would also be convened to look specifically at the impacts of climate change on endangered species.
   * Provide Resources to Help States Protect Wildlife and Marine Ecosystems. The bill would provide grants and other federal resources to help states, territories, and Indian tribes study wildlife, oceans, and habitats that may be affected by global warming, and plan and implement programs to mitigate the effects of climate change on these populations.
 
 ",Whitehouse
38,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/18Jan2007Whitehouse159.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/18Jan2007Whitehouse159.txt,18Jan2007Whitehouse159.txt,raw/Whitehouse/18Jan2007Whitehouse159.txt,"SEN. WHITEHOUSE ISSUES STATEMENT ON SENATE PASSAGE OF ETHICS REFORM LEGISLATION
  Sen. Sheldon Whitehouse tonight released the following statement on the Senate's passage of legislation to reform lobbying and ethics rules:  
   ""Last November, Rhode Islanders sent a clear message: it's time to clean up Washington. Today, as its first order of business, the new Democratic Senate delivered on its promise, passing tough ethics reform that will go a long way toward ensuring our government reflects the true will of the American people. Corrupt special interests have had far too much power over our political process. I'm proud to be part of this effort to put the people back in charge.""
 
 ",Whitehouse
39,https://raw.githubusercontent.com/lintool/GrimmerSenatePressReleases/master/raw/Whitehouse/18Jul2007Whitehouse86.txt,https://github.com/lintool/GrimmerSenatePressReleases/blob/master/raw/Whitehouse/18Jul2007Whitehouse86.txt,18Jul2007Whitehouse86.txt,raw/Whitehouse/18Jul2007Whitehouse86.txt,"FRESHMAN SENATORS CALL FOR COMMISSION TO INVESTIGATE WARTIME CONTRACTING
  Senate Democratic freshmen today introduced a bill to establish an independent, bipartisan Commission on Wartime Contracting to investigate U.S. wartime contracting in Iraq and Afghanistan. The Commission would significantly increase transparency and accountability and generate important solutions for systematic contracting problems, potentially saving taxpayers billions of dollars.
  The Commission will study and investigate the impact of the government's growing reliance on civilian contractors to perform wartime functions. It will assess the extent of waste, fraud, abuse, and mismanagement of wartime contracts, and the extent to which those responsible have been held accountable.  
  The Commission will work in consultation with a newly-expanded Special Inspector General for Iraq Reconstruction (SIGIR) that will be authorized to audit defense wartime contracts for logistics support, as well as other federal agency contracts for security and intelligence functions in Operation Iraqi Freedom and Operation Enduring Freedom. This collaborative effort will result in specific findings and recommendations to improve inter-agency wartime contracting.
  ""Hundreds of billions of dollars have been allocated for reconstruction and stabilization efforts in Iraq alone, creating a strong potential for waste, fraud and abuse. The Commission will be retroactive in terms of accountability and proactive in terms of providing recommendations on wartime contracting. It will also address the widespread use of government contractors instead of American combat troops,"" said Senator Webb. 
  ""We are outsourcing this war in ways we've never seen,"" continued Webb. ""Defrauding the government of millions of taxpayer dollars should not be considered 'the cost of doing business.' It's time for Congress to stand up on behalf of the American people and say: 'We want our money back.'""
  ""During World War II, President Franklin Roosevelt said, 'I don't want to see a single war millionaire created in the United States as a result of this world disaster'. And so Missouri's own Senator Harry Truman created a committee that investigated and uncovered millions of dollars in wasteful, wartime spending,"" Senator McCaskill said. 
  ""We know that the cost plus contracts used in Iraq and Afghanistan are nearly blank checks to private defense contractors, primed for waste, fraud and abuse. We need a new investigatory body, inspired by the Truman Committee, to protect our tax dollars and bring better accountability to the way we do business while at war,"" continued McCaskill.
  The bill, filed by Senators Jim Webb (D-VA) and Claire McCaskill (D-MO), is inspired by the work of the ""Truman Committee"" which conducted hundreds of hearings and investigations into government waste during WWII at an estimated savings of more than $178 billion (in today's dollars) to the American taxpayer.
  This is the first joint initiative of freshman Senators, including Webb, McCaskill, Amy Klobuchar (D-MN), Bernie Sanders (I-VT), Jon Tester (D-MT), Sherrod Brown (D-OH), Sheldon Whitehouse (D-RI), Ben Cardin (D-MD), and Bob Casey (PA).
  Majority Whip Dick Durbin, Armed Services Committee Chairman Carl Levin and Senators Tom Carper, John Kerry, Diane Feinstein, Barbara Boxer, Barack Obama and Tim Johnson also serve as co-sponsors of the original amendment, filed as no. 2206, to the National Defense Authorization Act.
  Waste, Fraud, Abuse and Mismanagement of Wartime Contracts
  In Tuesday's USA Today story entitled ""Largest Iraq Contract Rife with Errors,"" government auditors reviewing contractor KBR Inc.'s annual cost estimate for services in Iraq discovered that the company proposed $110 million in charges for housing, food, water, laundry and other services on bases that had been shut down. (http://www.usatoday.com/news/world/iraq/2007-07-16-iraq-auditors_N.htm) 
  An audit conducted by the Special Inspector General for Iraq Reconstruction found that the Parsons Company received $186 million over the past three years to construct 142 health-care centers in Iraq. As of May 10, only 15 centers had been completed-and only eight were open to the public
  Outsourcing the War, Lack of Accountability
  There are now more contractors (180,000) than military personnel (156, 247) in Iraq. A list of companies contracted in support of Operations Iraqi and Enduring Freedom does not exist. Figures on how much the government is paying contractors does not exist.
  The Government Accountability Office reported that between fiscal years 2003 and 2006, the U.S. government has allocated more than $300 billion to support stabilization and reconstruction efforts in Iraq alone. This increasing reliance on contractors exposes billions of taxpayer dollars to potential misuse and waste.
  ""As a former Pennsylvania Auditor General, I know firsthand the need to aggressively root out waste in government,"" said Senator Casey. ""But it is especially egregious for companies doing business in Iraq to profit from fraud and abuse for taxpayer dollars to be lost as our troops are in harm's way.""
  ""For too long we've heard horror stories of waste, fraud and abuse by government contractors. Montana taxpayers work too hard to subsidize this kind of greed,"" said Senator Tester. ""The wars we fight and shed blood for are not for profit. This legislation brings long overdue accountability and real change to the way American contractors do business in Iraq and Afghanistan.""
  ""This proposal is long overdue,"" said Senator Klobuchar. ""Again and again we have seen contractors wastefully spend hard-working American taxpayer dollars while this Administration sat idly by - enough is enough. When I was a county attorney, we always said, 'follow the money and you'll find the bad guys.' This Commission will follow the money and it will make sure people are held accountable for waste, fraud, and abuse.""
  ""Iraq is a target rich-environment for corruption, and monitoring the expenditure of U.S. resources requires vigilance,"" said Senator Whitehouse. ""This Commission will ensure that the billions of dollars provided for reconstruction in Iraq are accounted for - so the hard-earned money U.S. taxpayers provide will serve the purposes we intend, for the benefit of both the American and the Iraqi people.""
  ""This administration has unapologetically attempted to privatize virtually every government function they can get their hands on,"" said Senator Brown. ""The rampant private contracting in Iraq is the most egregious example to date - but it's certainly not the only one.""
 
 ",Whitehouse
